entity_id,entity_name,plant_id,plant_name,generator_id,county,net_summer_capacity,net_winter_capacity,technology,latitude,longitude
20863,Wisconsin River Power Company,4080,Petenwell,2,Juneau,5,5,Conventional Hydroelectric,44.0572,-90.0217
20863,Wisconsin River Power Company,4080,Petenwell,3,Juneau,5,5,Conventional Hydroelectric,44.0572,-90.0217
20863,Wisconsin River Power Company,4080,Petenwell,4,Juneau,5,5,Conventional Hydroelectric,44.0572,-90.0217
765,City of Arcadia - (WI),4100,Arcadia Electric,1,Trempealeau,1.3,1.3,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,10,Trempealeau,2,2,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,2,Trempealeau,1,1,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,3,Trempealeau,0.4,0.4,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,4,Trempealeau,0.2,0.2,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,5,Trempealeau,3,3,Natural Gas Internal Combustion Engine,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,6,Trempealeau,3,3,Natural Gas Internal Combustion Engine,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,7,Trempealeau,2,2,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,8,Trempealeau,2,2,Petroleum Liquids,44.2524,-91.5034
765,City of Arcadia - (WI),4100,Arcadia Electric,9,Trempealeau,2,2,Petroleum Liquids,44.2524,-91.5034
1278,City of Barron - (WI),4102,Barron,1A,Barron,1.1,1.1,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,2A,Barron,1.1,1.1,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,3A,Barron,1.1,1.1,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,4,Barron,1.1,1.1,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,7,Barron,0.6,0.6,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,8,Barron,1.3,1.3,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,9,Barron,2,2,Petroleum Liquids,45.40193,-91.84038
1278,City of Barron - (WI),4102,Barron,H2,Barron,0.1,0.1,Conventional Hydroelectric,45.40193,-91.84038
3156,Village of Cashton - (WI),4107,Cashton,3,Monroe,0.4,0.4,Petroleum Liquids,43.742874,-90.78033
3156,Village of Cashton - (WI),4107,Cashton,5,Monroe,1.1,1.1,Natural Gas Internal Combustion Engine,43.742874,-90.78033
3156,Village of Cashton - (WI),4107,Cashton,6,Monroe,2,2,Petroleum Liquids,43.742874,-90.78033
4627,City of Cumberland - (WI),4112,Cumberland (WI),1,Barron,0.7,0.7,Petroleum Liquids,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),2,Barron,0.3,0.3,Petroleum Liquids,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),3,Barron,0.3,0.3,Petroleum Liquids,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),4,Barron,1.2,1.2,Petroleum Liquids,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),5,Barron,2.1,2.1,Natural Gas Internal Combustion Engine,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),6,Barron,6.7,6.7,Petroleum Liquids,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),7,Barron,6.2,6.2,Natural Gas Internal Combustion Engine,45.5336,-92.0224
4627,City of Cumberland - (WI),4112,Cumberland (WI),8,Barron,3.5,3.5,Natural Gas Internal Combustion Engine,45.5336,-92.0224
5834,City of Elroy - (WI),4113,Elroy,1A,Juneau,2.2,2.3,Petroleum Liquids,43.7395,-90.2675
5834,City of Elroy - (WI),4113,Elroy,2A,Juneau,2.2,2.3,Petroleum Liquids,43.7395,-90.2675
5834,City of Elroy - (WI),4113,Elroy,5,Juneau,2.2,2.2,Petroleum Liquids,43.7395,-90.2675
6274,City of Fennimore - (WI),4114,Fennimore,4,Grant,1.1,1.1,Petroleum Liquids,42.9828,-90.6558
6274,City of Fennimore - (WI),4114,Fennimore,5,Grant,0.9,0.9,Petroleum Liquids,42.9828,-90.6558
6274,City of Fennimore - (WI),4114,Fennimore,6,Grant,1.8,1.8,Petroleum Liquids,42.9828,-90.6558
6274,City of Fennimore - (WI),4114,Fennimore,7,Grant,1.8,1.8,Petroleum Liquids,42.9828,-90.6558
6274,City of Fennimore - (WI),4114,Fennimore,8,Grant,1.8,1.8,Petroleum Liquids,42.9828,-90.6558
10056,City of Kaukauna,4118,Kaukauna Gas Turbine,GT1,Outagamie,15.8,18.3,Natural Gas Fired Combustion Turbine,44.276199,-88.26545
10056,City of Kaukauna,4119,Little Chute,1,Outagamie,1.1,1.1,Conventional Hydroelectric,44.279897,-88.25558
10056,City of Kaukauna,4119,Little Chute,2,Outagamie,1.1,1.1,Conventional Hydroelectric,44.279897,-88.25558
10056,City of Kaukauna,4119,Little Chute,3,Outagamie,1.1,1.1,Conventional Hydroelectric,44.279897,-88.25558
10056,City of Kaukauna,4120,New Badger,3,Outagamie,4,4,Conventional Hydroelectric,44.2772,-88.2678
10056,City of Kaukauna,4120,New Badger,4,Outagamie,4,4,Conventional Hydroelectric,44.2772,-88.2678
10056,City of Kaukauna,4122,Rapide Croche,1,Outagamie,0.6,0.6,Conventional Hydroelectric,44.3164,-88.3147
10056,City of Kaukauna,4122,Rapide Croche,2,Outagamie,0.6,0.6,Conventional Hydroelectric,44.3164,-88.3147
10056,City of Kaukauna,4122,Rapide Croche,3,Outagamie,0.6,0.6,Conventional Hydroelectric,44.3164,-88.3147
10056,City of Kaukauna,4122,Rapide Croche,4,Outagamie,0.6,0.6,Conventional Hydroelectric,44.3164,-88.3147
10525,La Farge Municipal Electric Co,4124,La Farge,2A,Vernon,1.5,1.5,Petroleum Liquids,43.5722,-90.6391
11571,Manitowoc Public Utilities,4125,Manitowoc,5,Manitowoc,22,22,Wood/Wood Waste Biomass,44.082,-87.6558
11571,Manitowoc Public Utilities,4125,Manitowoc,6,Manitowoc,22,22,Wood/Wood Waste Biomass,44.082,-87.6558
11571,Manitowoc Public Utilities,4125,Manitowoc,9,Manitowoc,58.4,58.4,Petroleum Coke,44.082,-87.6558
13466,City of New Lisbon,4130,New Lisbon,2,Juneau,1.2,1.2,Petroleum Liquids,43.8797,-90.1645
13466,City of New Lisbon,4130,New Lisbon,5,Juneau,2.4,2.4,Petroleum Liquids,43.8797,-90.1645
13466,City of New Lisbon,4130,New Lisbon,6,Juneau,2,2.1,Petroleum Liquids,43.8797,-90.1645
13466,City of New Lisbon,4130,New Lisbon,7,Juneau,2,2.1,Petroleum Liquids,43.8797,-90.1645
19867,Village of Viola - (WI),4139,Viola,3,Richland,1.8,1.8,Petroleum Liquids,43.507,-90.669
4716,Dairyland Power Coop,4142,Flambeau Hydroelectric Station,1,Rusk,8.1,8.1,Conventional Hydroelectric,45.491826,-91.04721
4716,Dairyland Power Coop,4142,Flambeau Hydroelectric Station,2,Rusk,8,8,Conventional Hydroelectric,45.491826,-91.04721
4716,Dairyland Power Coop,4142,Flambeau Hydroelectric Station,3,Rusk,8,8,Conventional Hydroelectric,45.491826,-91.04721
13964,Oconto Electric Cooperative,4147,Stiles,1,Oconto,0.3,0.3,Conventional Hydroelectric,44.8747,-88.1586
13964,Oconto Electric Cooperative,4147,Stiles,2,Oconto,0.3,0.3,Conventional Hydroelectric,44.8747,-88.1586
20153,"Washington Island El Coop, Inc",4148,Washington Island,2,Door,0.1,0.1,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,3,Door,0.1,0.1,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,4,Door,0.2,0.2,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,5,Door,0.5,0.5,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,6,Door,0.9,0.9,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,7,Door,1.6,1.6,Petroleum Liquids,45.370922,-86.93082
20153,"Washington Island El Coop, Inc",4148,Washington Island,8,Door,1.6,1.6,Petroleum Liquids,45.370922,-86.93082
10056,City of Kaukauna,4201,Combined Locks,HC1,Outagamie,3.1,3.1,Conventional Hydroelectric,44.273511,-88.30055
10056,City of Kaukauna,4201,Combined Locks,HC2,Outagamie,3.1,3.1,Conventional Hydroelectric,44.273511,-88.30055
4716,Dairyland Power Coop,4271,John P Madgett,1,Buffalo,389.8,392.5,Conventional Steam Coal,44.303583,-91.91265
13781,Northern States Power Co - Minnesota,6086,Cornell,1,Chippewa,6.2,6.2,Conventional Hydroelectric,45.164024,-91.15743
13781,Northern States Power Co - Minnesota,6086,Cornell,2,Chippewa,6.4,6.4,Conventional Hydroelectric,45.164024,-91.15743
13781,Northern States Power Co - Minnesota,6086,Cornell,3,Chippewa,6.9,6.9,Conventional Hydroelectric,45.164024,-91.15743
13781,Northern States Power Co - Minnesota,6086,Cornell,4,Chippewa,0.4,0.4,Conventional Hydroelectric,45.164024,-91.15743
13781,Northern States Power Co - Minnesota,6231,Apple River,1,St Croix,0.4,0.5,Conventional Hydroelectric,45.157552,-92.71621
13781,Northern States Power Co - Minnesota,6231,Apple River,3,St Croix,0.5,0.6,Conventional Hydroelectric,45.157552,-92.71621
13781,Northern States Power Co - Minnesota,6231,Apple River,4,St Croix,0.5,0.6,Conventional Hydroelectric,45.157552,-92.71621
20847,Wisconsin Electric Power Co,6253,Germantown,1,Washington,49.2,69.9,Petroleum Liquids,43.1952,-88.1496
20847,Wisconsin Electric Power Co,6253,Germantown,2,Washington,49,69.6,Petroleum Liquids,43.1952,-88.1496
20847,Wisconsin Electric Power Co,6253,Germantown,3,Washington,47.5,67.5,Petroleum Liquids,43.1952,-88.1496
20847,Wisconsin Electric Power Co,6253,Germantown,4,Washington,46.8,66.5,Petroleum Liquids,43.1952,-88.1496
20847,Wisconsin Electric Power Co,6253,Germantown,5,Washington,76.2,103.9,Natural Gas Fired Combustion Turbine,43.1952,-88.1496
4715,Dahlberg Light & Power Co,7058,Solon Diesel,1,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,2,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,3,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,4,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,5,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,6,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,7,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
4715,Dahlberg Light & Power Co,7058,Solon Diesel,8,Douglas,0.8,0.8,Petroleum Liquids,46.358956,-91.82363
20847,Wisconsin Electric Power Co,7159,Concord,1,Jefferson,92.5,100,Natural Gas Fired Combustion Turbine,43.1669,-88.69
20847,Wisconsin Electric Power Co,7159,Concord,2,Jefferson,91.3,100,Natural Gas Fired Combustion Turbine,43.1669,-88.69
20847,Wisconsin Electric Power Co,7159,Concord,3,Jefferson,90.7,100,Natural Gas Fired Combustion Turbine,43.1669,-88.69
20847,Wisconsin Electric Power Co,7159,Concord,4,Jefferson,94,100,Natural Gas Fired Combustion Turbine,43.1669,-88.69
20856,Wisconsin Power & Light Co,7203,South Fond Du Lac,CT1,Fond Du Lac,80.8,90.8,Natural Gas Fired Combustion Turbine,43.7353,-88.49667
20856,Wisconsin Power & Light Co,7203,South Fond Du Lac,CT2,Fond Du Lac,81.3,91.5,Natural Gas Fired Combustion Turbine,43.7353,-88.49667
20856,Wisconsin Power & Light Co,7203,South Fond Du Lac,CT3,Fond Du Lac,83.1,93.5,Natural Gas Fired Combustion Turbine,43.7353,-88.49667
20856,Wisconsin Power & Light Co,7203,South Fond Du Lac,CT4,Fond Du Lac,83,93.3,Natural Gas Fired Combustion Turbine,43.7353,-88.49667
20847,Wisconsin Electric Power Co,7270,Paris (WI),1,Kenosha,90.1,100,Natural Gas Fired Combustion Turbine,42.6658,-88.0131
20847,Wisconsin Electric Power Co,7270,Paris (WI),2,Kenosha,89.9,100,Natural Gas Fired Combustion Turbine,42.6658,-88.0131
20847,Wisconsin Electric Power Co,7270,Paris (WI),3,Kenosha,93.5,100,Natural Gas Fired Combustion Turbine,42.6658,-88.0131
20847,Wisconsin Electric Power Co,7270,Paris (WI),4,Kenosha,90.4,100,Natural Gas Fired Combustion Turbine,42.6658,-88.0131
11571,Manitowoc Public Utilities,7795,Custer Energy Center,1,Manitowoc,22,24,Natural Gas Fired Combustion Turbine,44.085437,-87.7261
11479,Madison Gas & Electric Co,7799,West Marinette 34,34,Marinette,70.2,70.2,Natural Gas Fired Combustion Turbine,45.0869,-87.6892
792,City of Argyle - (WI),7810,Argyle,5,Lafayette,2,2,Petroleum Liquids,42.7019,-89.8697
10056,City of Kaukauna,7822,Kaukauna City Hydro,1,Outagamie,2.4,2.4,Conventional Hydroelectric,44.274582,-88.31907
10056,City of Kaukauna,7822,Kaukauna City Hydro,2,Outagamie,2.4,2.4,Conventional Hydroelectric,44.274582,-88.31907
4716,Dairyland Power Coop,7863,Elk Mound,1,Chippewa,30.7,40.4,Natural Gas Fired Combustion Turbine,44.902814,-91.5681
4716,Dairyland Power Coop,7863,Elk Mound,2,Chippewa,33.9,44.3,Natural Gas Fired Combustion Turbine,44.902814,-91.5681
11479,Madison Gas & Electric Co,7886,Wind Turbine,1,Kewaunee,11,11,Onshore Wind Turbine,44.6694,-87.6333
11479,Madison Gas & Electric Co,7991,West Campus Cogeneration Facility,1,Dane,30.9,30.9,Natural Gas Fired Combined Cycle,43.075071,-89.4251
11479,Madison Gas & Electric Co,7991,West Campus Cogeneration Facility,CT2,Dane,32.6,32.6,Natural Gas Fired Combined Cycle,43.075071,-89.4251
11479,Madison Gas & Electric Co,7991,West Campus Cogeneration Facility,STG1,Dane,66.1,66.1,Natural Gas Fired Combined Cycle,43.075071,-89.4251
13697,North Central Power Co Inc,8013,Winter,IC 1,Sawyer,2.8,2.8,Petroleum Liquids,45.836675,-90.97352
13697,North Central Power Co Inc,8013,Winter,IC 2,Sawyer,2.8,2.8,Petroleum Liquids,45.836675,-90.97352
20856,Wisconsin Power & Light Co,8023,Columbia (WI),1,Columbia,579.3,582.3,Conventional Steam Coal,43.4864,-89.4203
20856,Wisconsin Power & Light Co,8023,Columbia (WI),2,Columbia,568.8,578.8,Conventional Steam Coal,43.4864,-89.4203
11479,Madison Gas & Electric Co,9674,Nine Springs,GT1,Dane,12.6,12.6,Natural Gas Fired Combustion Turbine,43.0386,-89.3586
61813,"ND Paper, Inc.",10234,Biron Mill,GEN1,Wood,15.3,15.3,Conventional Steam Coal,44.43,-89.78
61813,"ND Paper, Inc.",10234,Biron Mill,GEN3,Wood,7.5,7.5,Natural Gas Steam Turbine,44.43,-89.78
61813,"ND Paper, Inc.",10234,Biron Mill,GEN4,Wood,12.5,12.5,Natural Gas Steam Turbine,44.43,-89.78
61813,"ND Paper, Inc.",10234,Biron Mill,GEN5,Wood,20,20,Conventional Steam Coal,44.43,-89.78
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,GEN6,Brown,18,18,Natural Gas Steam Turbine,44.4936,-88.0303
55919,Georgia-Pacific Consumer Oper. Green Bay LLC,10360,Consumer Operations LLC,GEN7,Brown,23,23,Natural Gas Steam Turbine,44.4936,-88.0303
58149,Renewable World Energies LLC,10453,LAC Courte Oreilles Hydroelect,U1,Sawyer,0.2,0.2,Conventional Hydroelectric,45.888333,-91.07694
58149,Renewable World Energies LLC,10453,LAC Courte Oreilles Hydroelect,U2,Sawyer,1.5,1.5,Conventional Hydroelectric,45.888333,-91.07694
58149,Renewable World Energies LLC,10453,LAC Courte Oreilles Hydroelect,U3,Sawyer,1.5,1.5,Conventional Hydroelectric,45.888333,-91.07694
55965,Verso Corporation,10477,Wisconsin Rapids Pulp Mill,GEN1,Wood,27.2,32,Wood/Wood Waste Biomass,44.3953,-89.826
55965,Verso Corporation,10477,Wisconsin Rapids Pulp Mill,GEN2,Wood,37.5,40.3,Wood/Wood Waste Biomass,44.3953,-89.826
55997,Domtar Paper Company Rothschild,50190,Domtar Paper Company Rothschild,HG3,Marathon,0.6,0.6,Conventional Hydroelectric,44.8867,-89.6272
55997,Domtar Paper Company Rothschild,50190,Domtar Paper Company Rothschild,HG7,Marathon,0.5,0.5,Conventional Hydroelectric,44.8867,-89.6272
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,HY1,Wood,0.8,0.7,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,HY2,Wood,0.8,0.7,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,HY3,Wood,0.8,0.7,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,HY4,Wood,0.6,0.6,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,HY5,Wood,0.7,0.6,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,NHG1,Wood,0.2,0.2,Conventional Hydroelectric,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,TG14,Wood,12.5,12.1,Wood/Wood Waste Biomass,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,TG6,Wood,5.7,5.5,Natural Gas Steam Turbine,44.3142,-89.8964
5033,Domtar Industries Inc,50395,Georgia-Pacific Corp - Nekoosa Mill,TG8,Wood,13,15,Natural Gas Steam Turbine,44.3142,-89.8964
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,1,Marinette,0.4,0.4,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,10,Marinette,0.3,0.3,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,2,Marinette,0.2,0.2,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,3,Marinette,0.4,0.4,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,6,Marinette,0.4,0.4,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50408,Park Mill,7,Marinette,0.4,0.4,Conventional Hydroelectric,45.1058,-87.6514
57280,"Eagle Creek Renewable Energy, LLC",50439,Oconto Falls Lower,GEN1,Oconto,0.3,0.3,Conventional Hydroelectric,44.8719,-88.1439
57280,"Eagle Creek Renewable Energy, LLC",50439,Oconto Falls Lower,GEN2,Oconto,1.7,1.7,Conventional Hydroelectric,44.8719,-88.1439
14369,PCA-Tomahawk Mill,50476,Packaging of America Tomahawk Mill,GEN1,Lincoln,5.4,5.8,Wood/Wood Waste Biomass,45.4431,-89.7342
14369,PCA-Tomahawk Mill,50476,Packaging of America Tomahawk Mill,GEN2,Lincoln,8.2,8.9,Wood/Wood Waste Biomass,45.4431,-89.7342
14369,PCA-Tomahawk Mill,50476,Packaging of America Tomahawk Mill,GEN3,Lincoln,0.5,0.6,Conventional Hydroelectric,45.4431,-89.7342
14369,PCA-Tomahawk Mill,50476,Packaging of America Tomahawk Mill,GEN4,Lincoln,0.3,0.2,Conventional Hydroelectric,45.4431,-89.7342
14369,PCA-Tomahawk Mill,50476,Packaging of America Tomahawk Mill,GEN5,Lincoln,0.3,0.3,Conventional Hydroelectric,45.4431,-89.7342
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN1,Milwaukee,2.9,3.3,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN2,Milwaukee,2.9,3.3,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN3,Milwaukee,0.8,0.8,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN4,Milwaukee,0.8,0.8,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN5,Milwaukee,0.8,0.8,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50576,Metro Gas Recovery,GEN6,Milwaukee,0.8,0.8,Landfill Gas,42.850556,-88.06972
54842,WM Renewable Energy LLC,50577,Omega Hills Gas Recovery,GEN1,Washington,2.9,3.3,Landfill Gas,43.1922,-88.1597
54842,WM Renewable Energy LLC,50577,Omega Hills Gas Recovery,GEN2,Washington,2.9,3.3,Landfill Gas,43.1922,-88.1597
54842,WM Renewable Energy LLC,50577,Omega Hills Gas Recovery,GEN3,Washington,3,3,Landfill Gas,43.1922,-88.1597
54842,WM Renewable Energy LLC,50577,Omega Hills Gas Recovery,GEN5,Washington,2.9,3.3,Landfill Gas,43.1922,-88.1597
13008,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",50614,Mosinee Mill,GEN1,Marathon,13,13,Wood/Wood Waste Biomass,44.7881,-89.6917
13008,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",50614,Mosinee Mill,HYD1,Marathon,2,2,Conventional Hydroelectric,44.7881,-89.6917
13008,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",50614,Mosinee Mill,HYD2,Marathon,0.7,0.7,Conventional Hydroelectric,44.7881,-89.6917
13008,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",50614,Mosinee Mill,HYD3,Marathon,0.7,0.7,Conventional Hydroelectric,44.7881,-89.6917
13008,"Ahlstrom-Munksjo NA Specialty Solutions, LLC",50614,Mosinee Mill,WEST,Marathon,5,5,Wood/Wood Waste Biomass,44.7881,-89.6917
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,GEN5,Oneida,4,7,Natural Gas Steam Turbine,45.6394,-89.4205
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,GEN6,Oneida,6.3,8.5,Conventional Steam Coal,45.6394,-89.4205
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,HYD1,Oneida,0.5,0.5,Conventional Hydroelectric,45.6394,-89.4205
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,HYD2,Oneida,0.5,0.5,Conventional Hydroelectric,45.6394,-89.4205
61707,Ahlstrom-Munksjo,50933,Rhinelander Mill,HYD3,Oneida,1,1,Conventional Hydroelectric,45.6394,-89.4205
20854,Winnebago County,50936,Winnebago County Landfill Gas,EG2R,Winnebago,0.6,0.6,Landfill Gas,44.083,-88.5411
20854,Winnebago County,50936,Winnebago County Landfill Gas,EG3,Winnebago,0.9,0.9,Landfill Gas,44.083,-88.5411
20854,Winnebago County,50936,Winnebago County Landfill Gas,EG4,Winnebago,1,1,Landfill Gas,44.083,-88.5411
54738,Thilmany LLC,54098,Kaukauna Paper Mill,GEN1,Outagamie,6,6,Wood/Wood Waste Biomass,44.2826,-88.2534
54738,Thilmany LLC,54098,Kaukauna Paper Mill,GEN2,Outagamie,11,11,Wood/Wood Waste Biomass,44.2826,-88.2534
54738,Thilmany LLC,54098,Kaukauna Paper Mill,GEN3,Outagamie,15.6,15.6,Wood/Wood Waste Biomass,44.2826,-88.2534
54738,Thilmany LLC,54098,Kaukauna Paper Mill,GEN4,Outagamie,12,12,Conventional Steam Coal,44.2826,-88.2534
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG1,Wood,0.4,0.4,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG2,Wood,0.4,0.4,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG3,Wood,0.4,0.4,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG4,Wood,0.4,0.4,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG5,Wood,0.8,0.7,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,HG6,Wood,0.8,0.7,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,JHG1,Wood,1.2,1.2,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,JHG2,Wood,0.6,0.6,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,JHG3,Wood,0.6,0.6,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,JHG4,Wood,0.4,0.4,Conventional Hydroelectric,44.3364,-89.8672
5033,Domtar Industries Inc,54103,Port Edwards Mill,JHG5,Wood,0.6,0.6,Conventional Hydroelectric,44.3364,-89.8672
18028,State of Wisconsin,54406,Capitol Heat and Power,P31,Dane,1,1,Petroleum Liquids,43.078512,-89.37726
18028,State of Wisconsin,54406,Capitol Heat and Power,P32,Dane,1,1,Petroleum Liquids,43.078512,-89.37726
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,1,Dodge,1,1,Natural Gas Steam Turbine,43.6233,-88.7297
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,2,Dodge,1,1,Natural Gas Steam Turbine,43.6233,-88.7297
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,3,Dodge,0.8,0.8,Petroleum Liquids,43.6233,-88.7297
18028,State of Wisconsin,54407,Waupun Correctional Central Heating Plt,4,Dodge,1.5,1.5,Petroleum Liquids,43.6233,-88.7297
18028,State of Wisconsin,54408,UW Madison Charter Street Plant,1,Dane,9.7,9.7,Natural Gas Steam Turbine,43.07,-89.4006
18028,State of Wisconsin,54408,UW Madison Charter Street Plant,3,Dane,1.3,1.3,Petroleum Liquids,43.07,-89.4006
54842,WM Renewable Energy LLC,54661,Pheasant Run Landfill Gas Recovery,GE10,Kenosha,0.8,0.8,Landfill Gas,42.5825,-88.0436
54842,WM Renewable Energy LLC,54661,Pheasant Run Landfill Gas Recovery,GE11,Kenosha,0.8,0.8,Landfill Gas,42.5825,-88.0436
54842,WM Renewable Energy LLC,54661,Pheasant Run Landfill Gas Recovery,GEN1,Kenosha,0.8,0.8,Landfill Gas,42.5825,-88.0436
54842,WM Renewable Energy LLC,54661,Pheasant Run Landfill Gas Recovery,GEN2,Kenosha,0.8,0.8,Landfill Gas,42.5825,-88.0436
54842,WM Renewable Energy LLC,54661,Pheasant Run Landfill Gas Recovery,GEN3,Kenosha,0.8,0.8,Landfill Gas,42.5825,-88.0436
